474;Jörg;523209.0;1;noun;male
475;Washington;522886.0;1;noun;
476;Studie;522848.0;1;noun;female
477;Stimmung;521624.0;1;noun;female
478;Münchner;519891.0;1;noun;neutral
479;Leipzig;518407.310963871;1;noun;neutral
480;Aussage;518078.508525005;1;noun;female
481;See;518047.280152839;1;noun;neutral
482;Japan;517917.0;1;noun;neutral
483;Schneider;517482.513583827;1;noun;male
484;Ludwig;517462.408348029;1;noun;male
485;Nachfolger;517360.0;1;noun;male
486;Kurt;516736.907750948;1;noun;male
487;Merkel;514384.0;1;noun;female
488;Norden;513651.991887997;1;noun;male
489;Initiative;513645.532043757;1;noun;female
490;Ulrich;513566.0;1;noun;male
491;Grenze;513182.068172004;1;noun;female
492;aktiv;512260.0;1;adjective;
493;Staatsanwaltschaft;511128.0;1;noun;female
494;Geschäft;509134.250939996;1;noun;neutral
495;Dienst;508463.451636994;1;noun;male
496;Kontakt;508430.416891056;1;noun;male
497;nehmen;508406.463414348;1;verb;
498;Bewegung;507331.0;1;noun;female
499;Partner;505134.0;1;noun;male
500;Gegensatz;504261.0;1;noun;male
501;Herbert;503760.161004208;1;noun;male
502;Gelegenheit;502881.0;1;noun;female
503;Technik;502111.0;1;noun;female
504;Musiker;502046.0;1;noun;male
505;beide;501708.965899861;1;other;neutral
506;Rudolf;501195.0;1;noun;male
507;Krise;500593.0;1;noun;female
508;Einführung;500435.0;1;noun;female
509;unbedingt;500330.0;1;adverb;
510;Energie;499372.0;1;noun;female
511;Morgen;498489.670653246;1;noun;male
512;viel;497809.925715048;1;adjective;neutral
513;Verkauf;497525.0;1;noun;male
514;Hotel;497195.0;1;noun;neutral
515;Auftritt;496586.539197005;1;noun;male
516;verantwortlich;495879.0;1;adjective;neutral
517;Drittel;495322.012994144;1;noun;neutral
518;Schröder;495320.0;1;noun;male
519;Horst;493648.654807728;1;noun;male
520;Armee;491867.0;1;noun;female
521;Produktion;490973.0;1;noun;female
522;Erfahrung;489300.0;1;noun;female
523;Erde;489117.627040997;1;noun;female
524;Tisch;485528.0;1;noun;male
525;Wetter;484538.0;1;noun;neutral
526;Bahnhof;483240.0;1;noun;male
527;Opposition;482384.0;1;noun;female
528;Tür;482325.0;1;noun;female
529;relativ;482294.0;1;adjective;
530;Schaden;482033.674907097;1;noun;male
531;Kurs;480437.0;1;noun;male
532;Süden;480362.695033;1;noun;male
533;Kollege;479633.0;1;noun;male
534;Sonne;479308.080180006;1;noun;female
535;Wunsch;479228.0;1;noun;male
536;Gast;477827.724195007;1;noun;male
537;Auswahl;477440.0;1;noun;female
538;früh;476449.0;1;adjective;neutral
539;halten;476443.596681981;1;verb;
540;Kanton;476249.0;1;noun;male
541;Interview;475402.0;1;noun;neutral
542;Bruder;475154.0;1;noun;male
543;Fernsehen;475111.232073012;1;noun;neutral
544;Gesicht;474895.890252002;1;noun;neutral
545;Fahrer;473106.0;1;noun;male
546;zusätzlich;472596.0;1;adjective;
547;Wagen;472564.884264004;1;noun;male
548;Türkei;472448.0;1;noun;female
549;Salzburg;472058.0;1;noun;neutral
550;Anspruch;470410.0;1;noun;male
551;Burg;469356.0;1;noun;female
552;Basis;468767.0;1;noun;female
553;Moskau;467016.0;1;noun;neutral
554;England;466519.515684679;1;noun;neutral
555;Freiheit;466307.0;1;noun;female
556;Rainer;466009.0;1;noun;male
557;Wald;465527.0;1;noun;male
558;Hinweis;463388.0;1;noun;male
559;Provinz;460888.0;1;noun;female
560;Wissen;459660.839205044;1;noun;neutral
561;Günter;459498.0;1;noun;male
562;Eintritt;459136.238040944;1;noun;male
563;Volk;458923.0;1;noun;neutral
564;Frühjahr;458222.0;1;noun;neutral
565;Brüssel;457960.0;1;noun;neutral
566;Düsseldorf;457804.0;1;noun;neutral
567;Institut;457671.0;1;noun;neutral
568;Umsatz;457159.0;1;noun;male
569;Leser;455806.0;1;noun;male
570;Ausbau;455413.0;1;noun;male
571;Max;454606.843899984;1;noun;male
572;Konkurrenz;451652.0;1;noun;female
573;ziehen;451171.57867924;1;verb;
574;Versuch;449773.0;1;noun;male
575;anschließend;449043.0;1;adverb;
576;Ruhe;448516.374798979;1;noun;female
577;Pfarrer;448436.0;1;noun;male
578;Anlage;448394.0;1;noun;female
579;Ordnung;448213.0;1;noun;female
580;entsprechend;446998.475229338;1;adjective;
581;Zweifel;445065.0;1;noun;male
582;Bezirk;443859.0;1;noun;male
583;Joachim;443430.0;1;other;male
584;Rom;443027.031866067;1;noun;neutral
585;Zug;442955.29897901;1;noun;male
586;Herz;441817.0;1;noun;neutral
587;WM;441691.054806017;1;noun;female
588;Stiftung;441662.0;1;noun;female
589;leben;441081.660206704;1;verb;
590;Gastgeber;440549.0;1;noun;male
591;Hof;440326.161951994;1;noun;male
592;Tradition;440260.0;1;noun;female
593;Sitz;439721.0;1;noun;male
594;Körper;438915.0;1;noun;male
595;Schriftsteller;437984.789776;1;noun;male
596;Album;437592.0;1;noun;neutral
597;Version;437574.0;1;noun;female
598;Kommission;436721.0;1;noun;female
599;offensichtlich;436455.0;1;adjective;neutral
600;Club;436186.0;1;noun;male
601;Zustimmung;435692.0;1;noun;female
602;bestimmt;435427.521297223;1;adjective;
603;Bernhard;435404.0;1;noun;male
604;Auflage;434695.0;1;noun;female
605;Darstellung;434335.0;1;noun;female
606;Tour;434127.0;1;noun;female
607;Kontrolle;433685.0;1;noun;female
608;Fest;431810.0;1;noun;neutral
609;Standort;431559.365647978;1;noun;male
610;vorstellen;428803.32465263;1;verb;
611;Sieger;427407.0;1;noun;male
612;Erklärung;427133.0;1;noun;female
613;Landtag;427056.0;1;noun;neutral
614;Anmeldung;426027.0;1;noun;female
615;Gewinn;422930.0;1;noun;male
616;Hessen;422509.210202463;1;noun;neutral
617;Beruf;422355.0;1;noun;male
618;ausschließlich;420510.026167148;1;adverb;
619;Eröffnung;420451.0;1;noun;female
620;ursprünglich;420432.0;1;adjective;
621;Verhältnis;420121.0;1;noun;neutral
622;Training;419893.0;1;noun;neutral
623;Wirkung;419822.0;1;noun;female
624;regelmäßig;419225.0;1;adjective;
625;Bischof;417963.0;1;noun;male
626;Gefühl;417080.0;1;noun;neutral
627;Praxis;415314.0;1;noun;female
628;Fahrt;414716.843466985;1;noun;female
629;Angriff;414298.661523014;1;noun;male
630;Gelände;414014.0;1;noun;neutral
631;Unfall;413532.0;1;noun;male
632;Grundlage;413188.0;1;noun;female
633;Flughafen;413113.15780402;1;noun;male
634;Gold;412814.0;1;noun;neutral
635;Tatsache;412725.0;1;noun;female
636;Einrichtung;412559.0;1;noun;female
637;Sänger;410874.0;1;noun;male
638;Feuer;410142.0;1;noun;neutral
639;Main;409773.0;1;noun;male
640;Himmel;408665.0;1;noun;male
641;Nürnberger;408575.0;1;noun;neutral
642;positiv;407799.0;1;adjective;
643;George;407321.0;1;noun;male
644;Norbert;407199.91734105;1;noun;male
645;Mittelpunkt;406987.060197006;1;noun;male
646;Gründung;406717.0;1;noun;female
647;Plan;406239.0;1;noun;male
648;komplett;405869.0;1;adjective;neutral
649;Regisseur;405075.0;1;noun;male
650;wesentlich;403387.0;1;adjective;
651;Vorstellung;403110.0;1;noun;female
652;Auge;403088.0;1;noun;neutral
653;offiziell;402249.0;1;adjective;
654;Alfred;402240.0;1;noun;male
655;Nachmittag;402208.842396813;1;noun;male
656;Szene;400592.0;1;noun;female
657;Wechsel;400532.0;1;noun;male
658;Wagner;399938.134997714;1;noun;male
659;setzen;399761.985746716;1;verb;
660;ständig;398930.0;1;adjective;
661;Unterschied;398423.659331991;1;noun;male
662;fest;398313.698322514;1;adjective;neutral
663;Zustand;397773.54691;1;noun;male
664;vorhanden;397549.0;1;adjective;neutral
665;Modell;397476.479162001;1;noun;neutral
666;Umgang;396317.0;1;noun;male
667;arbeiten;395966.39537479;1;verb;
668;Demokratie;395890.0;1;noun;female
669;zuständig;395665.0;1;adjective;
670;öffentlich;393536.0;1;adjective;
671;Uwe;392930.431890973;1;noun;male
672;Sanierung;392763.0;1;noun;female
673;Karte;392558.936322991;1;noun;female
674;langsam;391766.0;1;adjective;
675;Teilnahme;391031.0;1;noun;female
676;Haushalt;391005.494431006;1;noun;male
677;Treffer;390941.0;1;noun;male
678;Wahrheit;390271.0;1;noun;female
679;Ausgabe;389789.0;1;noun;female
680;persönlich;389700.0;1;adjective;neutral
681;Manager;388962.0;1;noun;male
682;Barbara;388508.0;1;noun;female
683;Stil;388461.0;1;noun;male
684;Handel;387727.0;1;noun;male
685;ganz;387413.499654338;1;adjective;
686;Forschung;386561.0;1;noun;female
687;Roland;386108.0;1;noun;male
